rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Independent Budget Office,report,,"Despite Recession, Welfare Reform and Labor Market Changes Limit Public Assistance Growth",,https://www.ibo.nyc.ny.us/iboreports/welfareFB.pdf,https://www.ibo.nyc.ny.us/iboreports/welfareFB.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/welfareFB.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FwelfareFB.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:welfareFB.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22welfareFB.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/welfareFB.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FwelfareFB.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:welfareFB.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22welfareFB.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/welfareFB.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FwelfareFB.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:welfareFB.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22welfareFB.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,supplemental tables,,https://www.ibo.nyc.ny.us/iboreports/Foodstampswebtables.pdf,https://www.ibo.nyc.ny.us/iboreports/Foodstampswebtables.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Foodstampswebtables.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FFoodstampswebtables.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Foodstampswebtables.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Foodstampswebtables.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Foodstampswebtables.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FFoodstampswebtables.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Foodstampswebtables.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Foodstampswebtables.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Foodstampswebtables.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FFoodstampswebtables.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Foodstampswebtables.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Foodstampswebtables.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Understanding the Budget: A Guide to the Capital Budget,,https://www.ibo.nyc.ny.us/iboreports/IBOCBG.pdf,https://www.ibo.nyc.ny.us/iboreports/IBOCBG.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/IBOCBG.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FIBOCBG.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/IBOCBG.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FIBOCBG.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/IBOCBG.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FIBOCBG.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Some Community Board Budget Priorities Face Budget Axe, Again",,https://ibo.nyc.ny.us/cgi-park?p=165,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=165:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D165%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=165:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D165%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=165:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D165%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,About Those Services You Prioritized,,https://ibo.nyc.ny.us/cgi-park?p=42,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=42:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D42%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=42:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D42%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=42:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D42%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Understanding New York City's Budget: A Guide,,https://www.ibo.nyc.ny.us/iboreports/understandingthebudget.pdf,https://www.ibo.nyc.ny.us/iboreports/understandingthebudget.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/understandingthebudget.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Funderstandingthebudget.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:understandingthebudget.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22understandingthebudget.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/understandingthebudget.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Funderstandingthebudget.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:understandingthebudget.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22understandingthebudget.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/understandingthebudget.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Funderstandingthebudget.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:understandingthebudget.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22understandingthebudget.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Legal and Practical Implications of the City Council Formulating and Adopting the City Budget for 1999;,,https://www.ibo.nyc.ny.us/iboreports/budg99imps.html,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/budg99imps.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fbudg99imps.html%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:budg99imps.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22budg99imps.html%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/budg99imps.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fbudg99imps.html%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:budg99imps.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22budg99imps.html%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/budg99imps.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fbudg99imps.html%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:budg99imps.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22budg99imps.html%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Summary of the New York City Financial Plan,,https://www.ibo.nyc.ny.us/iboreports/financialplansummary.pdf,https://www.ibo.nyc.ny.us/iboreports/financialplansummary.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/financialplansummary.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ffinancialplansummary.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:financialplansummary.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22financialplansummary.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/financialplansummary.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ffinancialplansummary.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:financialplansummary.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22financialplansummary.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/financialplansummary.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ffinancialplansummary.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:financialplansummary.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22financialplansummary.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,How Does New York City’s Recovery From Covid-Related Job Losses Compare With The National Recovery?,,https://ibo.nyc.ny.us/cgi-park2/2021/10/how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2021/10/how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2021%2F10%2Fhow-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2021/10/how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2021%2F10%2Fhow-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2021/10/how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2021%2F10%2Fhow-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22how-does-new-york-citys-recovery-from-covid-related-job-losses-compare-with-the-national-recovery%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Outlook for the City’s Economy: A Slow and Fragile Recovery,,https://ibo.nyc.ny.us/iboreports/outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf,https://ibo.nyc.ny.us/iboreports/outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Foutlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Foutlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Foutlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22outlook-for-the-citys-cconomy-a-slow-and-fragile-recovery-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,How Much Has Hurricane Sandy Cost The City in Overtime Spending?,,https://ibo.nyc.ny.us/cgi-park2?p=266,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=266:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D266%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=266:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D266%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=266:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D266%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,FEMA Increase to Covid Reimbursement Means Over $1 Billion More for the City,,https://ibo.nyc.ny.us/iboreports/FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf,https://ibo.nyc.ny.us/iboreports/FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2FFEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2FFEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2FFEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FEMA-increase-to-covid-reimbursement-means-over-1-billion-more-for-the-city-fopb-1-feb2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Salaries for Local Government Employees: How Does NYC Measure Up?,,https://ibo.nyc.ny.us/cgi-park2?p=295,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=295:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D295%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=295:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D295%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=295:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D295%22&hl=en-US&gl=US&ceid=US%3Aen
